## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175, GC correction min r^2 = 0.0
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	n/a
#
## un-filtered index of replication (iRep)
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	1.65596496473
#
## raw index of replication (no GC bias correction)
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	1.66096226008
#
## r^2
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	0.988149697149
#
## coverage
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	4.58551241224
#
## % windows passing filter
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	100.00
#
## fragments/Mbp
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	38
#
## GC bias
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	3.79777580085e-05
#
## GC r^2
# genome	./splitBam/bacIa_vizbin1/DNA-Pieter-17.sam
./bins/bacIa_vizbin1-contigs.fa	9.05049052581e-05
#
